"340519B","SWEDESBORO, BOROUGH OF",,"GLOUCESTER COUNTY",,,"11/01/74",,="07/05/82",,="08/17/16",,="07/05/82",,,"No"
"340533B","TABERNACLE, TOWNSHIP OF",,"BURLINGTON COUNTY",,,="02/07/75",,="04/15/92",,"12/21/17",,"10/30/00",,,"No"
"340544#","TAVISTOCK, BOROUGH OF",,"CAMDEN COUNTY",,,"11/29/74",,="09/28/07",,="06/16/09",,="03/08/12",,,"No"
"340075B","TEANECK, TOWNSHIP OF",,"BERGEN COUNTY",,,="06/14/74",,"10/16/84",,="08/28/19",,"10/16/84",,,"No"
"340076B","TENAFLY, BOROUGH OF",,"BERGEN COUNTY",,,="01/16/74",,="02/17/82",,="08/28/19",,="02/17/82",,,"No"
"340537B","TETERBORO, BOROUGH OF",,"BERGEN COUNTY",,,,,="09/20/95",,="08/28/19",,="08/27/82",,,"No"
"340516#","TEWKSBURY, TOWNSHIP OF",,"HUNTERDON COUNTY",,,="06/28/74",,="04/15/82",,="09/25/09",,="04/15/82",,,"No"
"340318#","TINTON FALLS, BOROUGH OF",,"MONMOUTH COUNTY",,,="04/12/74",,="04/15/82",,="09/25/09",,="04/15/82",,,"No"
"345293#","TOMS RIVER, TOWNSHIP OF",,"OCEAN COUNTY",,,="03/24/72",,="03/22/72",,="09/29/06",,="03/24/72",,,"No"
,"PREVIOUSLY KNOWN AS ""TOWNSHIP OF DOVER"". SHOWN ON FIRM DATED 09/29/2006 AS ""TOWNSHIP OF DOVER"".",,,,,,,,,,,,,,
"340408B","TOTOWA, BOROUGH OF",,"PASSAIC COUNTY",,,="06/28/74",,="08/05/85",,="04/17/20(>)",,="08/05/85",,,"No"
"345325A","TRENTON, CITY OF",,"MERCER COUNTY",,,"12/03/71",,"12/03/71",,="07/20/16",,"12/03/71",,,"No"
"340395#","TUCKERTON, BOROUGH OF",,"OCEAN COUNTY",,,="03/01/74",,="05/02/83",,="09/29/06",,="05/02/83",,,"No"
"340331#","UNION BEACH, BOROUGH OF",,"MONMOUTH COUNTY",,,"12/28/73",,="05/15/80",,="09/25/09",,="05/15/80",,,"No"
"340242#","UNION, TOWNSHIP OF",,"HUNTERDON COUNTY",,,="07/19/74",,="04/15/82",,="09/25/09",,="04/15/82",,,"No"
"340477#","UNION, TOWNSHIP OF",,"UNION COUNTY",,,="05/11/73",,="08/01/78",,="09/20/06",,="08/01/78",,,"No"
"340175A","UPPER DEERFIELD, TOWNSHIP OF",,"CUMBERLAND COUNTY",,,="08/02/74",,="03/25/83",,="06/16/16",,="03/25/83",,,"No"
"340332#","UPPER FREEHOLD, TOWNSHIP OF",,"MONMOUTH COUNTY",,,="03/22/74",,"10/12/79",,="09/25/09",,"10/02/79",,,"No"
"340425A","UPPER PITTSGROVE, TOWNSHIP OF",,"SALEM COUNTY",,,="07/19/74",,="01/21/83",,="06/16/16",,="01/21/83",,,"No"
"340077B","UPPER SADDLE RIVER, BOROUGH OF",,"BERGEN COUNTY",,,="01/16/74",,="09/15/77",,="08/28/19",,="09/15/77",,,"No"
"340159A","UPPER, TOWNSHIP OF",,"CAPE MAY COUNTY",,,"12/06/74",,"12/10/76",,"10/05/17",,"12/10/76",,,"No"
"345326#","VENTNOR CITY, CITY OF",,"ATLANTIC COUNTY",,,="06/18/71",,="06/18/71",,="09/15/83",,="06/18/71",,,"No"
"340561#","VERNON, TOWNSHIP OF",,"SUSSEX COUNTY",,,="04/11/75",,="02/15/84",,="09/29/11",,="02/15/84",,,"No"
"340195B","VERONA, TOWNSHIP OF",,"ESSEX COUNTY",,,="06/22/73",,="02/15/80",,="04/03/20(>)",,="02/15/80",,,"No"
"340176A","VINELAND, CITY OF",,"CUMBERLAND COUNTY",,,="05/04/73",,="07/05/82",,="06/16/16",,="07/05/82",,,"No"
"340538#","VOORHEES, TOWNSHIP OF",,"CAMDEN COUNTY",,,="02/21/75",,="09/01/78",,="06/16/09",,="09/01/78",,,"No"
"340078B","WALDWICK, BOROUGH OF",,"BERGEN COUNTY",,,"12/28/73",,="03/01/79",,="08/28/19",,="03/01/79",,,"No"
"340333#","WALL, TOWNSHIP OF",,"MONMOUTH COUNTY",,,="06/01/73",,="02/16/77",,="09/25/09",,="02/16/77",,,"No"
,,"Page 256 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"340079B","WALLINGTON, BOROUGH OF",,"BERGEN COUNTY",,,="06/14/74",,="06/04/80",,="08/28/19",,="06/04/80",,,"No"
"340458#","WALPACK, TOWNSHIP OF",,"SUSSEX COUNTY",,,="07/22/77",,="03/18/83",,="09/29/11",,="03/18/83",,,"No"
"340409B","WANAQUE, BOROUGH OF",,"PASSAIC COUNTY",,,="05/17/74",,="01/16/81",,="04/17/20(>)",,="01/16/81",,,"No"
"340562#","WANTAGE, TOWNSHIP OF",,"SUSSEX COUNTY",,,="07/11/75",,="02/15/84",,="09/29/11",,="02/15/84",,,"No"
"340446#","WARREN, TOWNSHIP OF",,"SOMERSET COUNTY",,,="01/16/74",,="01/05/78",,="09/28/07",,="01/05/78",,,"No"
"340495#","WASHINGTON, BOROUGH OF",,"WARREN COUNTY",,,="01/03/75",,="08/16/82",,="09/29/11",,="08/16/82",,,"No"
"340363#","WASHINGTON, TOWNSHIP OF",,"MORRIS COUNTY",,,"12/28/73",,="06/05/85",,="06/05/85",,="06/05/85",,,"No"
"340496#","WASHINGTON, TOWNSHIP OF",,"WARREN COUNTY",,,="06/28/74",,="09/02/82",,="09/29/11",,="09/02/82",,,"No"
"340117B","WASHINGTON, TOWNSHIP OF",,"BURLINGTON COUNTY",,,="07/26/74",,"12/15/81",,"12/21/17",,"12/15/81",,,"No"
"340213B","WASHINGTON, TOWNSHIP OF",,"GLOUCESTER COUNTY",,,="05/31/74",,"11/17/82",,="08/17/16",,"11/17/82",,,"No"
"340080B","WASHINGTON, TOWNSHIP OF",,"BERGEN COUNTY",,,"11/05/76",,"11/19/80",,="08/28/19",,"11/19/80",,,"No"
"340447#","WATCHUNG, BOROUGH OF",,"SOMERSET COUNTY",,,="01/25/74",,"12/04/79",,="09/28/07",,"12/04/79",,,"No"
"340147#","WATERFORD, TOWNSHIP OF",,"CAMDEN COUNTY",,,="06/28/74",,="04/29/83",,="09/28/07(M)",,="04/29/83",,,"No"
"345327B","WAYNE, TOWNSHIP OF",,"PASSAIC COUNTY",,,="02/20/73",,="07/01/74",,="04/17/20(>)",,="02/16/72",,,"No"
"340228#","WEEHAWKEN, TOWNSHIP OF",,"HUDSON COUNTY",,,="08/02/74",,="05/01/84",,="08/16/06",,="05/01/84",,,"No"
"340503B","WENONAH, BOROUGH OF",,"GLOUCESTER COUNTY",,,="03/29/74",,="05/11/79",,="08/17/16",,="05/11/79",,,"No"
"340243#","WEST AMWELL, TOWNSHIP OF",,"HUNTERDON COUNTY",,,="05/11/73",,="04/01/81",,="05/02/12",,="04/01/81",,,"No"
"340196B","WEST CALDWELL, TOWNSHIP OF",,"ESSEX COUNTY",,,="06/15/73",,="04/16/79",,="04/03/20(>)",,="04/16/79",,,"No"
"340160A","WEST CAPE MAY, BOROUGH OF",,"CAPE MAY COUNTY",,,="06/14/74",,="02/16/83",,"10/05/17",,="02/16/83",,,"No"
"340214B","WEST DEPTFORD, TOWNSHIP OF",,"GLOUCESTER COUNTY",,,="03/08/74",,="06/01/82",,="08/17/16",,="06/01/82",,,"No"
"340334#","WEST LONG BRANCH, BOROUGH OF",,"MONMOUTH COUNTY",,,="08/24/73",,="01/16/81",,="09/25/09",,="01/16/81",,,"No"
"340411B","WEST MILFORD, TOWNSHIP OF",,"PASSAIC COUNTY",,,="07/19/74",,="01/16/81",,="04/17/20(>)",,="01/16/81",,,"No"
"340229#","WEST NEW YORK, TOWN OF",,"HUDSON COUNTY",,,="05/31/74",,="05/01/84",,="08/16/06",,="05/01/84",,,"No"
"340197#","WEST ORANGE, TOWNSHIP OF",,"ESSEX COUNTY",,,="06/21/74",,="05/02/77",,="06/04/07",,="05/02/77",,,"No"
"345328A","WEST WILDWOOD, BOROUGH OF",,"CAPE MAY COUNTY",,,="01/08/71",,="01/08/71",,"10/05/17",,"12/31/70",,,"No"
"340256A","WEST WINDSOR, TOWNSHIP OF",,"MERCER COUNTY",,,="07/19/74",,="05/01/84",,="07/20/16",,="05/01/84",,,"No"
"340118B","WESTAMPTON, TOWNSHIP OF",,"BURLINGTON COUNTY",,,="06/28/74",,="02/15/80",,"12/21/17",,="02/15/80",,,"No"
"340478#","WESTFIELD, TOWN OF",,"UNION COUNTY",,,="09/12/75",,"12/18/79",,="09/20/06",,"12/18/79",,,"No"
"340215B","WESTVILLE, BOROUGH OF",,"GLOUCESTER COUNTY",,,="03/08/74",,="05/01/80",,="08/17/16",,="05/01/80",,,"No"
"340081B","WESTWOOD, BOROUGH OF",,"BERGEN COUNTY",,,="05/11/73",,="02/04/81",,="08/28/19",,="02/04/81",,,"No"
"340536A","WEYMOUTH, TOWNSHIP OF",,"ATLANTIC COUNTY",,,"12/20/74",,="08/10/79",,="08/28/18",,="08/10/79",,,"No"
"340364#","WHARTON, BOROUGH OF",,"MORRIS COUNTY",,,="03/03/74",,="02/19/87",,="02/19/87",,="02/19/87",,,"No"
"340497#","WHITE, TOWNSHIP OF",,"WARREN COUNTY",,,"11/02/73",,="06/03/77",,="09/29/11",,="05/15/84",,,"No"
"345330A","WILDWOOD CREST, BOROUGH OF",,"CAPE MAY COUNTY",,,="02/26/71",,="02/26/71",,"10/05/17",,="02/26/71",,,"No"
"345329A","WILDWOOD, CITY OF",,"CAPE MAY COUNTY",,,="06/05/70",,"12/31/70",,"10/05/17",,"12/31/70",,,"No"
"340119B","WILLINGBORO, TOWNSHIP OF",,"BURLINGTON COUNTY",,,"11/30/73",,="09/15/72",,="08/28/19",,="07/02/79",,,"No"
"340148#","WINSLOW, TOWNSHIP OF",,"CAMDEN COUNTY",,,="07/26/74",,="01/20/82",,="09/28/07",,="01/20/82",,,"No"
"340083B","WOOD-RIDGE, BOROUGH OF",,"BERGEN COUNTY",,,="09/07/73",,="08/11/78",,="08/28/19",,="08/11/78",,,"No"
"340164A","WOODBINE, BOROUGH OF",,"CAPE MAY COUNTY",,,="03/08/74",,="05/18/79",,"10/05/17",,="05/18/79",,,"No"
"345331#","WOODBRIDGE, TOWNSHIP OF",,"MIDDLESEX COUNTY",,,="06/03/72",,="06/02/72",,="07/06/10",,="06/02/72",,,"No"
"340550B","WOODBURY HEIGHTS, BOROUGH OF",,"GLOUCESTER COUNTY",,,="02/21/75",,="05/18/79",,="08/17/16(M)",,="05/18/79",,,"No"
"340216B","WOODBURY, CITY OF",,"GLOUCESTER COUNTY",,,="07/16/76",,="05/11/79",,="08/17/16",,="05/11/79",,,"No"
"340082B","WOODCLIFF LAKE, BOROUGH OF",,"BERGEN COUNTY",,,="02/22/74",,="09/02/81",,="08/28/19",,="09/02/81",,,"No"
"340412B","WOODLAND PARK,  BOROUGH OF",,"PASSAIC COUNTY",,,="06/28/74",,"12/15/81",,="04/17/20(>)",,"12/15/81",,,"No"
"340551B","WOODLAND, TOWNSHIP OF",,"BURLINGTON COUNTY",,,="04/25/75",,="01/20/82",,"12/21/17",,="01/20/82",,,"No"
"340149C","WOODLYNNE, BOROUGH OF",,"CAMDEN COUNTY",,,="06/28/74",,"12/01/81",,="08/17/16",,"12/01/81",,,"No"
"340426A","WOODSTOWN, BOROUGH OF",,"SALEM COUNTY",,,"10/22/76",,="05/11/79",,="06/16/16",,="05/11/79",,,"No"
"340217B","WOOLWICH, TOWNSHIP OF",,"GLOUCESTER COUNTY",,,="04/05/74",,="09/02/82",,="08/17/16",,="09/02/82",,,"No"
"340120B","WRIGHTSTOWN, BOROUGH OF",,"BURLINGTON COUNTY",,,="06/28/74",,="05/11/79",,"12/21/17(M)",,="05/11/79",,,"No"
"340084B","WYCKOFF, TOWNSHIP OF",,"BERGEN COUNTY",,,="07/13/73",,="08/01/77",,="08/28/19",,="08/01/77",,,"No"
,"** NEW MEXICO **",,,,,,,,,,,,,,
,,"Page 257 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"350045#","ALAMOGORDO, CITY OF",,"OTERO COUNTY",,,="07/19/74",,="03/02/83",,"12/17/10",,="03/02/83",,,"No"
"350002D","ALBUQUERQUE, CITY OF",,"BERNALILLO COUNTY",,,="08/20/76",,"10/14/83",,"11/04/16",,"10/14/83",,,"No"
"350036#","ANGEL FIRE, VILLAGE OF",,"COLFAX COUNTY",,,,,"11/04/10",,"11/04/10",,="02/01/12",,,"No"
"350016#","ARTESIA, CITY OF",,"EDDY COUNTY",,,="01/04/74",,="02/04/81",,="06/04/10",,="02/04/81",,,"No"
"350065#","AZTEC, CITY OF",,"SAN JUAN COUNTY",,,="02/08/74",,="07/15/88",,="08/05/10",,="07/15/88",,,"No"
"350019#","BAYARD, CITY OF",,"GRANT COUNTY",,,="08/30/74",,="07/01/88",,="01/06/11(M)",,="07/01/88",,,"No"
"350088#","BELEN, CITY OF",,"VALENCIA COUNTY",,,="06/07/74",,="09/16/82",,="08/19/10",,="09/16/82",,,"No"
"350001D","BERNALILLO COUNTY *",,"BERNALILLO COUNTY",,,"12/20/74",,="09/15/83",,"11/04/16",,="09/15/83",,,"No"
"350056#","BERNALILLO, TOWN OF",,"SANDOVAL COUNTY",,,="06/07/74",,="01/06/83",,="03/18/08",,="01/06/83",,,"No"
"350066#","BLOOMFIELD, CITY OF",,"SAN JUAN COUNTY",,,="05/17/74",,="08/08/78",,="08/05/10",,="08/08/78",,,"No"
"350142#","BOSQUE FARMS, VILLAGE OF",,"VALENCIA COUNTY",,,"10/27/83",,="02/15/85",,="08/19/10",,="02/15/85",,,"No"
"350098#","CAPITAN, VILLAGE OF",,"LINCOLN COUNTY",,,="06/25/76",,"11/16/11",,"11/16/11",,"11/16/11",,,"No"
"350017#","CARLSBAD, CITY OF",,"EDDY COUNTY",,,="03/15/74",,="03/15/78",,="06/04/10",,="03/15/78",,,"No"
"350110B","CARRIZOZO, TOWN OF",,"LINCOLN COUNTY",,,="08/22/75",,"11/16/11",,"11/16/11(M)",,"11/16/11",,,"No"
"350004","CATRON COUNTY*",,"CATRON COUNTY",,,,,,," ",,="06/14/12(E)",,,"No"
"350050#","CHAMA, VILLAGE OF",,"RIO ARRIBA COUNTY",,,="08/16/74",,="08/05/97",,="03/15/12",,="08/05/97",,,"No"
"350125#","CHAVES COUNTY *",,"CHAVES COUNTY",,,="06/13/78",,="02/02/83",,="09/25/09",,="02/02/83",,,"No"
"350145#","CIBOLA COUNTY*",,"CIBOLA COUNTY",,,="07/02/84",,"12/17/10",,"12/17/10",,"12/17/10",,,"No"
"350007#","CIMARRON, VILLAGE OF",,"COLFAX COUNTY",,,="05/17/74",,="07/01/87",,"11/04/10",,="07/01/87",,,"No"
"350084#","CLAYTON, TOWN OF",,"UNION COUNTY",,,="05/31/74",,"11/13/79",,"11/13/79(M)",,"11/13/79",,,"No"
"350111#","CLOUDCROFT, VILLAGE OF",,"OTERO COUNTY",,,="06/27/75",,"12/17/10",,"(NSFHA)",,"12/17/10",,,"No"
"350010#","CLOVIS, CITY OF",,"CURRY COUNTY",,,="06/28/74",,="02/04/81",,="05/16/13",,="02/04/81",,,"No"
"350126#","COLFAX COUNTY*",,"COLFAX COUNTY",,,,,="09/30/87",,"11/04/10(M)",,="09/30/87",,,"No"
"350094#","CORRALES, VILLAGE OF",,"SANDOVAL COUNTY",,,"12/20/74",,="01/06/83",,="03/18/08",,="01/06/83",,,"No"
"350095#","CUBA, VILLAGE OF",,"SANDOVAL COUNTY",,,"12/31/76",,="07/16/96",,="03/18/08",,="05/10/17",,,"No"
"350127#","CURRY COUNTY *",,"CURRY COUNTY",,,="02/07/78",,="08/05/10",,="05/16/13",,="08/05/10",,,"No"
"350038#","DEMING, CITY OF",,"LUNA COUNTY",,,="03/29/74",,="09/14/90",,"10/19/10(M)",,="06/15/79",,,"No"
"350112#","DEXTER, TOWN OF",,"CHAVES COUNTY",,,="05/02/75",,="09/25/09",,="09/25/09(M)",,="09/25/09",,,"No"
"350012A","DONA ANA COUNTY *",,"DONA ANA COUNTY",,,="01/03/75",,="09/27/91",,="07/06/16",,="09/27/91",,,"No"
"350120#","EDDY COUNTY*",,"EDDY COUNTY",,,="02/07/78",,="02/06/91",,="06/04/10",,="04/22/04",,,"No"
"350018#","EDGEWOOD, TOWN OF",,"BERNALILLO COUNTY/SANTA FE COUNTY",,,"12/20/77",,"11/04/88",,"12/04/12",,="09/02/11",,,"No"
"350136#","ELEPHANT BUTTE, CITY OF",,"SIERRA COUNTY",,,,,="07/16/96",,="07/16/96",,="03/17/05",,,"No"
,"USE SIERRA COUNTY (CID 350071)PANEL NUMBER 0485C DATED JULY 16, 1996.",,,,,,,,,,,,,,
"350052#","ESPANOLA, CITY OF",,"RIO ARRIBA COUNTY/SANTA FE COUNTY",,,="06/21/74",,="02/19/86",,"12/04/12",,="02/19/86",,,"No"
,"Use Santa Fe County FIRM dated June 17, 2008 and the City of Espanola FIRM dated February 16, 2006.
 
",,,,,,,,,,,,,,
"350082#","ESTANCIA, TOWN OF",,"TORRANCE COUNTY",,,="06/14/74",,="07/16/90",,="07/16/90",,="07/16/90",,,"No"
"350028#","EUNICE, CITY OF",,"LEA COUNTY",,,="08/30/74",,="08/22/78",,"12/16/08(M)",,="08/22/78",,,"No"
"350067#","FARMINGTON, CITY OF",,"SAN JUAN COUNTY",,,="05/24/74",,="09/29/78",,="08/05/10",,="09/29/78",,,"No"
"350011#","FORT SUMNER, VILLAGE OF",,"DE BACA COUNTY",,,="05/31/74",,="02/04/81",,="02/04/81",,="02/04/81",,,"No"
"350042#","GALLUP, CITY OF",,"MCKINLEY COUNTY",,,="03/01/74",,="03/01/78",,="02/17/10",,="03/01/78",,,"No"
"350051#","GRADY, VILLAGE OF",,"CURRY COUNTY",,,,,="08/05/10",,"(NSFHA)",,="01/03/12",,,"No"
"350121#","GRANT COUNTY*",,"GRANT COUNTY",,,="08/09/77",,="04/01/92",,="01/06/11",,="04/01/92",,,"No"
"350090#","GRANTS, CITY OF",,"CIBOLA COUNTY",,,="06/28/74",,="07/05/82",,"12/17/10",,="07/05/82",,,"No"
"350013A","HATCH, VILLAGE OF",,"DONA ANA COUNTY",,,="08/16/74",,="01/03/86",,="07/06/16",,="01/03/86",,,"No"
"350025","HIDALGO COUNTY*",,"HIDALGO COUNTY",,,,,,,"(NSFHA)",,="02/11/09",,,"No"
"350029#","HOBBS, CITY OF",,"LEA COUNTY",,,="04/02/76",,="07/16/91",,"12/16/08",,="07/16/91",,,"No"
,,"Page 258 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"350030#","JAL, CITY OF",,"LEA COUNTY",,,="07/09/76",,="08/19/85",,"12/16/08",,="08/19/85",,,"No"
"350096#","JEMEZ SPRINGS, VILLAGE OF",,"SANDOVAL COUNTY",,,"12/13/74",,="01/03/86",,="03/18/08",,="01/03/86",,,"No"
"355332A","LAS CRUCES, CITY OF",,"DONA ANA COUNTY",,,="08/07/70",,="06/11/71",,="07/06/16",,="06/11/71",,,"No"
"350068#","LAS VEGAS, CITY OF",,"SAN MIGUEL COUNTY",,,="06/28/74",,="04/19/83",,"12/03/10",,="09/18/86",,,"No"
"350130#","LEA COUNTY *",,"LEA COUNTY",,,,,"12/16/08",,"12/16/08",,="06/09/10",,,"No"
"350122#","LINCOLN COUNTY*",,"LINCOLN COUNTY",,,="03/28/78",,"10/01/09",,"11/05/14",,"10/01/09",,,"No"
"350105#","LOGAN, VILLAGE OF",,"QUAY COUNTY",,,="09/17/76",,="05/05/03",,"(NSFHA)",,="06/26/79",,,"No"
"350026#","LORDSBURG, CITY OF",,"HIDALGO COUNTY",,,="08/30/74",,="09/01/78",,="09/01/78",,="09/01/78",,,"No"
"350035#","LOS ALAMOS COUNTY*",,"LOS ALAMOS COUNTY",,,"10/25/74",,="09/01/87",,="07/18/11(M)",,="09/01/87",,,"No"
,"Includes the City of Los Alamos and the City of White Rock.",,,,,,,,,,,,,,
"350144#","LOS LUNAS, VILLAGE OF",,"VALENCIA COUNTY",,,,,="04/06/00",,="08/19/10",,"10/13/87",,,"No"
," This community was a NSFHA dated 10-13-1987.",,,,,,,,,,,,,,
"350123#","LOS RANCHOS DE ALBUQUERQUE, VILLAGE OF",,"BERNALILLO COUNTY",,,"11/05/76",,="01/03/83",,="08/16/12",,="01/03/83",,,"No"
"350031#","LOVINGTON, CITY OF",,"LEA COUNTY",,,="06/21/74",,"11/01/89",,"12/16/08",,"11/01/89",,,"No"
"350139#","LUNA COUNTY *",,"LUNA COUNTY",,,="03/14/78",,="09/14/90",,"10/19/10",,="09/14/90",,,"No"
"350076A","MAGDALENA, VILLAGE OF",,"SOCORRO COUNTY",,,="08/02/74",,="05/02/16",,="05/02/16(M)",,="05/02/16",,,"No"
"350106#","MAXWELL, VILLAGE OF",,"COLFAX COUNTY",,,="09/19/75",,"11/04/10",,"11/04/10",,"11/04/10",,,"No"
,"The Village of Maxwell has adopted the Colfax County Map which will be effective 11/4/2010. Maxwell is eligible for the Regular Phase of the program on the 11/4/2010 FIRM effective date. PDS",,,,,,,,,,,,,,
"350039#","MCKINLEY COUNTY*",,"MCKINLEY COUNTY",,,="07/04/78",,="02/17/10",,="02/17/10",,"10/19/10",,,"No"
"350113A","MESILLA, TOWN OF",,"DONA ANA COUNTY",,,="09/26/75",,="09/27/91",,="07/06/16",,="05/28/85",,,"No"
"350093#","MILAN, VILLAGE OF",,"CIBOLA COUNTY",,,="06/28/74",,="07/05/82",,"12/17/10",,="07/05/82",,,"No"
"350043#","MORA COUNTY*",,"MORA COUNTY",,,="08/09/77",,="08/01/87",,="08/01/87(L)",,="08/01/87",,,"No"
"350083#","MORIARTY, CITY OF",,"TORRANCE COUNTY",,,="06/07/74",,="09/30/88",,="09/30/88",,="09/30/88",,,"No"
"350044#","OTERO COUNTY*",,"OTERO COUNTY",,,="08/09/74",,="08/01/87",,"11/04/15",,="08/01/87",,,"No"
"350040#","PERALTA, TOWN OF ",,"VALENCIA COUNTY",,,,,="08/19/10",,="08/19/10",,"10/07/10",,,"No"
"350054#","PORTALES, CITY OF",,"ROOSEVELT COUNTY",,,="03/29/74",,="01/20/82",,"10/06/10",,="01/20/82",,,"No"
"350131#","QUAY COUNTY *",,"QUAY COUNTY",,,,,="05/05/03",,="05/05/03",,"10/23/14",,,"No"
"350116#","QUESTA, VILLAGE OF",,"TAOS COUNTY",,,="01/17/75",,"10/06/10",,"10/06/10(M)",,"10/21/10",,,"No"
"350008#","RATON, CITY OF",,"COLFAX COUNTY",,,="06/28/74",,="03/01/86",,"11/04/10",,="03/01/86",,,"No"
"350079#","RED RIVER, TOWN OF",,"TAOS COUNTY",,,="05/10/74",,="07/01/87",,"10/06/10",,="07/01/87",,,"No"
"350141#","RESERVE, VILLAGE OF",,"CATRON COUNTY",,,="08/14/79",,,,="08/14/79",,"10/04/07(E)",,,"No"
"350049#","RIO ARRIBA COUNTY*",,"RIO ARRIBA COUNTY",,,"10/25/74",,="01/05/89",,="03/15/12",,="01/05/89",,,"No"
"355333E","RIO COMMUNITIES, CITY OF",,"VALENCIA COUNTY",,,,,="08/19/10",,="08/19/10",,"10/23/14",,,"No"
,"The City of Rio Communities has adopted the Valencia County FIRMs dated 08/19/2010.",,,,,,,,,,,,,,
"350146#","RIO RANCHO, CITY OF",,"BERNALILLO COUNTY/SANDOVAL COUNTY",,,,,="04/15/92",,="08/16/12",,="04/15/92",,,"No"
"350053#","ROOSEVELT COUNTY*",,"ROOSEVELT COUNTY",,,,,"10/06/10",,"10/06/10",,"10/23/14",,,"No"
"350006#","ROSWELL, CITY OF",,"CHAVES COUNTY",,,="06/14/74",,="07/19/82",,="09/25/09",,="07/19/82",,,"No"
"350034#","RUIDOSO DOWNS, CITY OF",,"LINCOLN COUNTY",,,="05/31/74",,="07/05/82",,"11/05/14",,="07/05/82",,,"No"
"350033#","RUIDOSO, VILLAGE OF",,"LINCOLN COUNTY",,,="06/07/74",,="03/02/83",,"11/05/14",,="03/02/83",,,"No"
"350047#","SAN JON, VILLAGE OF",,"QUAY COUNTY",,,"11/22/74",,="06/18/80",,="05/05/03",,="06/18/80",,,"No"
"350064#","SAN JUAN COUNTY *",,"SAN JUAN COUNTY",,,="09/13/74",,="08/04/88",,="08/05/10",,"11/21/03",,,"No"
"350132#","SAN MIGUEL COUNTY*",,"SAN MIGUEL COUNTY",,,="08/16/77",,"10/01/95",,"12/03/10",,"10/01/95",,,"No"
"350055#","SANDOVAL COUNTY*",,"SANDOVAL COUNTY",,,"11/29/77",,="07/16/96",,="03/18/08",,="06/30/98",,,"No"
"350020#","SANTA CLARA, VILLAGE OF",,"GRANT COUNTY",,,="05/31/74",,="07/01/87",,="01/06/11(M)",,="07/01/87",,,"No"
"350069#","SANTA FE COUNTY *",,"SANTA FE COUNTY",,,"12/20/77",,"11/04/88",,"12/04/12",,"11/04/88",,,"No"
,,"Page 259 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"350070#","SANTA FE, CITY OF",,"SANTA FE COUNTY",,,="05/10/77",,="07/02/80",,"12/04/12",,="07/02/80",,,"No"
"350024#","SANTA ROSA, CITY OF",,"GUADALUPE COUNTY",,,="05/31/74",,="03/02/81",,="03/02/81",,="03/02/81",,,"No"
"350071#","SIERRA COUNTY*",,"SIERRA COUNTY",,,="05/02/78",,="06/03/86",,="07/16/96",,="06/03/86",,,"No"
"350022#","SILVER CITY, TOWN OF",,"GRANT COUNTY",,,="06/14/74",,="05/17/88",,="01/06/11",,="05/17/88",,,"No"
"350075A","SOCORRO COUNTY*",,"SOCORRO COUNTY",,,,,="05/02/16",,="05/02/16",,="08/28/08",,,"No"
"350077A","SOCORRO, CITY OF",,"SOCORRO COUNTY",,,="06/28/74",,="05/17/88",,="05/02/16",,="05/17/88",,,"No"
"350009#","SPRINGER, TOWN OF",,"COLFAX COUNTY",,,="04/12/74",,="09/04/85",,"11/04/10(M)",,="09/04/85",,,"No"
"350147A","SUNLAND PARK, CITY OF",,"DONA ANA COUNTY",,,,,="09/27/91",,="07/06/16",,"11/08/06",,,"No"
"350078#","TAOS COUNTY *",,"TAOS COUNTY",,,="08/30/74",,="01/05/89",,"10/06/10",,="01/05/89",,,"No"
